58	1.000000e-06	5.000000e+00	2.500000e+00	-1.25000e-03

                                      head
                                      Transient Analysis  Wed Aug 30 21:28:29  2017
--------------------------------------------------------------------------------
Index   time            v(2)-v(1)       v(1)-v(2)       v(2)
--------------------------------------------------------------------------------
0	0.000000e+00	-2.50000e+00	2.500000e+00	2.500000e+00
1	1.000000e-10	-2.50000e+00	2.500000e+00	2.500000e+00
2	2.000000e-10	-2.50000e+00	2.500000e+00	2.500000e+00
3	4.000000e-10	-2.50000e+00	2.500000e+00	2.500000e+00
4	8.000000e-10	-2.50000e+00	2.500000e+00	2.500000e+00
5	1.600000e-09	-2.50000e+00	2.500000e+00	2.500000e+00
6	3.200000e-09	-2.50000e+00	2.500000e+00	2.500000e+00
7	6.400000e-09	-2.50000e+00	2.500000e+00	2.500000e+00
8	1.280000e-08	-2.50000e+00	2.500000e+00	2.500000e+00
9	2.560000e-08	-2.50000e+00	2.500000e+00	2.500000e+00
10	4.560000e-08	-2.50000e+00	2.500000e+00	2.500000e+00
11	6.560000e-08	-2.50000e+00	2.500000e+00	2.500000e+00
12	8.560000e-08	-2.50000e+00	2.500000e+00	2.500000e+00
13	1.056000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
14	1.256000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
15	1.456000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
16	1.656000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
17	1.856000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
18	2.056000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
19	2.256000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
20	2.456000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
21	2.656000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
22	2.856000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
23	3.056000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
24	3.256000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
25	3.456000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
26	3.656000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
27	3.856000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
28	4.056000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
29	4.256000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
30	4.456000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
31	4.656000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
32	4.856000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
33	5.056000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
34	5.256000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
35	5.456000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
36	5.656000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
37	5.856000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
38	6.056000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
39	6.256000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
40	6.456000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
41	6.656000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
42	6.856000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
43	7.056000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
44	7.256000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
45	7.456000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
46	7.656000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
47	7.856000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
48	8.056000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
49	8.256000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
50	8.456000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
51	8.656000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
52	8.856000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
53	9.056000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
54	9.256000e-07	-2.50000e+00	2.500000e+00	2.500000e+00

Index   time            v(2)-v(1)       v(1)-v(2)       v(2)
--------------------------------------------------------------------------------
55	9.456000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
56	9.656000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
57	9.856000e-07	-2.50000e+00	2.500000e+00	2.500000e+00
58	1.000000e-06	-2.50000e+00	2.500000e+00	2.500000e+00

CPU time since last call: 0.012 seconds.

Total CPU time: 0.012 seconds.

Total DRAM available = 11930.824219 MB.
DRAM currently available = 683.863281 MB.
Total ngspice program size = 6.381836 MB.
Resident set size = 1.502930 MB.
Shared ngspice pages = 1.335938 MB.
Text (code) pages = 1.237305 MB.
Stack = 0 bytes.
Library pages = 349.000 kB.
